,in 2nd screen,IQR,4EBP1.pS65,AIB.1,AKT.pT308,AMPK,AMPKpT1729,Annexin,Baf.B,Bcl.2,Bid,BIM,CASP3.A,Catenine.B,Caveolin1,CDC2,Chk1,Chk1pS345,Chk2.pT68,cJun.pS73,CollagenVI,CyclinD1,DJ.1,EGFR,EGFRpY1173,eIF4E,ER.a.pS118,ERCC1,ERK2,ER.L,FAK,FN1,FOX03a,FOX03apS318,GSK3.Beta,GSK.pS21,HER2.L,Hif.L,IGFBP2,IGFR1b,IGFR1bpY1135,IRS.1,Jnk2,JNK.pT183,Kit.c,Ku80,Mre11.31HC,Myc,NFkBpS563,Notch3,p21,P27,P38.pT180,P53,PARP,PCNA,PDK1.pS214,Pea15.pS116,Pea15,PI3KP110,PI3KP85,PKC.alpha,PKC.pS657,PR,Rad50,Rad51,Raf.C.pS388,Raf.C,Rb.4H1,Rb.pS807,S6.pS235,Shc.pY317,Smad3,Snail,Stat3,Stat3pT727,Stathmin,Tau,TGM2,TSC2pT1462,TuberinTSC2,Vasp,VEGFR2,XBP.1.L,XRCC1,YAP.pS127,YAP,YB1.pS102,Y.Box.BP1,AMPKpS345.5,AMPKpS345.6,LKB1,4EBP1,4EBP1.L,53BP1.L,AR.L,ACC1,ACC1.LB,ACC1.LC,ACC1.pS79,ACC1pS79.LB,ACC1pS79.LC,AKT.pS473,AKTpS473.LB,AKTpS473.LC,AKT,AKT.LB,AKT.LC,AR.L,AR.L,Bak,Bak.L,BAX,BAX.L,Bcl.X,Bcl.xL,CASP7Asp198,CASP7Asp198.L,Chk2.1C12,Chk2.1C12.L,CLDN7.L,CLDN7.L,Cox.2,Cox.2.L,CCNB1,CCNB1.LB,CCNB1.LC,CCNE1,CCNE1.L,GAPDH,GAPDH,GAPDH.L,K.RAS,K.RAS.L,K.RAS.L,MAPK.pT202,MAPKpT202.LB,MAPKpT202.LC,MEK1pS2172.LC,MEK1.pS217,MEK1pS217.LB,MEK1,MEK1.LB,MEK1.LC,MSH2,MSH2.L,P38.MAPK,P38.MAPK.L,P70S6KpT389,P70SKpT389,P90RSKpT3593,p90RSKpT359,Paxillin,Paxillin.L,Pras40.pT246,Pras40pT246.L,PTEN,PTEN.LC,Rab25,Rab25.L,Rab25.L,S6.pS240,S6.pS240.LB,S6.pS240.LC,Src.pY416,Src.pY416.L,Src.pY527,Src.pY527.L,Stat3.pS705,Stat3.pS705.L,Stat5,Stat5.L,Stat5.L,Taz.pS79,Taz.pS79.L,Taz.pS79.L
hsa-miR-376a*,0,0.420300579,0.877173365,2.312507637,0.065484048,0.782064583,1.064192964,14.42280572,1.713138916,0.116843275,0.271346314,0.140109869,0.051863208,3.039109195,26.05328607,0.8277953,0.61838478,0.399792025,0.357400244,1.591751807,1.533906849,3.987201383,0.735414389,0.714442112,1.120640946,1.1456549,0.411150957,0.468525772,11.47510408,0.040930018,5.983215861,6.881135703,0.567326204,4.45552666,5.218281105,1.001122903,2.944600505,0.278902991,0.032237742,1.008216055,0.947751421,3.190318153,2.107537617,0.758977751,0.046931285,3.616522216,0.680163284,1.793244075,1.265349765,0.588769738,1.616130269,1.596028823,0.73685193,1.434365916,0.019840962,0.227210725,0.775749703,0.611713086,1.1793151,0.885842894,3.107545642,1.007100208,0.754976906,0.038143132,0.752009506,0.435400256,1.652414918,2.77069034,0.719921793,4.691658164,0.299085775,0.100947114,0.718263386,0.217201282,2.634750007,0.52280895,0.372153823,0.473717914,10.83112886,0.675994326,3.259753423,1.019598411,11.88177286,0.106739567,0.367353104,4.530006972,14.54888681,0.844379785,2.324066888,0.093591635,0.255854022,6.536366132,0.993308792,0.964870271,1.244650034,1.139417381,0.93513475,0.89930857,0.961525175,1.038513608,1.058843734,1.047399318,0.76352734,0.77487674,0.918472611,1.027374432,0.920137102,0.968512419,1.467705736,1.139417381,1.043632695,0.967190656,1.381255637,1.117084985,0.905187396,1.008308366,0.842459843,1.118859526,0.942028867,1.063178954,1.028344249,1.055433546,1.013244688,1.097529546,0.55765113,0.487646481,0.510409703,1.083775255,1.088879257,1.269315586,1.486019543,1.269315586,1.069644011,0.960021814,1.069644011,1.04647135,0.942363768,1.014619688,0.948960028,0.936656579,1.003166004,0.991430189,0.995239611,1.079427282,0.988900577,0.913777332,1.295772426,1.043730278,0.61314082,0.587926563,0.931526979,1.035635913,0.943976594,0.977655132,0.913502102,0.902548643,1.113263534,1.096250336,1.071617303,0.964076741,1.419707621,0.316925983,0.252366038,0.366141017,1.068757766,1.086523525,1.024663171,0.998175014,0.934464576,0.964064765,1.078441368,1.037713404,1.081788458,0.993960759,0.96853496,0.993960759
hsa-miR-450b-5p,0,0.419920446,0.966596708,2.490209617,0.087874092,0.78319615,0.715916324,11.40961772,1.865565035,0.120913917,0.253890214,0.14394403,0.062547208,2.76431488,29.29949289,0.991039314,0.687403683,0.493265885,0.31964963,2.085959034,1.723483364,3.309241154,0.635764069,0.700409124,1.140633239,1.261326787,0.352263971,0.41220994,12.33435899,0.029248984,5.619559707,4.205592949,0.630995765,4.604701968,5.059625329,0.919337343,2.887609554,0.239453268,0.042747493,1.036828457,1.716869061,2.758376047,1.809957243,0.778408025,0.042194554,3.954076859,0.795845035,2.6252693,1.217524566,0.485058718,1.563674444,0.785703015,0.581692939,1.261718199,0.015864467,0.266620627,0.819261869,0.48614354,1.094359688,1.022824355,3.229065109,1.082920505,0.665723958,0.026237342,0.802771479,0.622286351,1.643875733,3.070392316,0.763798676,6.168938802,0.714258027,0.104993648,0.720829127,0.208023338,3.42308106,0.877360402,0.370732646,0.820433034,9.066833079,0.568173367,3.164311118,1,11.92871846,0.137488349,0.458957589,4.457761049,10.02402907,1.17965139,2.109616528,0.247939911,0.406731241,6.795685766,0.974343956,1.175190275,1.121402075,0.972891558,1.005436837,1.088348071,1.128830429,0.953725878,0.898414913,0.893730539,0.927217884,0.843670265,0.79978966,1.050300861,1.080825935,1.158316043,0.689688378,0.972891558,1.13873092,0.971566722,1.087623104,1.049645062,1.172126516,1.10832238,1.072296775,0.824317075,1.044689802,1.12946768,0.758654238,1.066860475,0.874835232,0.834795748,0.965909315,0.955826266,0.85288853,1.247198791,1.11787112,1.325541558,1.000951926,1.325541558,1.129996368,0.918084915,1.129996368,1.203603272,0.94286641,1.029408036,1.025098772,0.964381155,0.902307255,1.114351448,1.121087839,1.089075623,0.984054913,0.988941333,1.126500644,1.126615132,0.606635994,0.580538629,1.000819717,1.201715002,1.298733284,1.233914622,0.527890847,1.048084564,1.095894573,1.089523798,1.201559438,1.004214859,0.998202422,0.747089057,0.855099069,0.873457,1.030272874,1.11543066,0.848348756,0.841947444,1.21462114,0.918353031,1.061644495,1.023657937,1.159099122,0.958229736,1.193423695,0.958229736
hsa-miR-93*,1,0.419682294,1.026387949,2.402914189,0.106707788,0.834289519,1,10.58256491,2.308606028,0.119943373,0.335299628,0.168229855,0.061405895,2.701531092,23.68106428,0.847343705,0.717413087,0.351399544,0.321979259,1.655117748,1.783948792,2.296029172,0.611227993,0.565487275,1.1496511,1.313008366,0.418750985,0.36515391,10.33702638,0.035013289,5.016722363,3.150257015,0.656378023,4.376631476,5.641421489,1.162309815,3.430496319,0.298400182,0.04404827,0.980977633,1.321393662,2.355140742,1.712989679,0.743157238,0.019588763,4.373000914,0.767766431,2.053698669,1.451323072,0.458960648,2.122352389,0.93938217,0.608544442,1.53722873,0.016466284,0.273046002,0.895582137,0.510998037,1.029132652,0.986335317,3.266553613,1.272860583,0.650436693,0.032290148,0.897373013,0.484995802,1.811292163,3.136699108,0.806480028,5.90597501,0.65269179,0.118514402,0.564663043,0.22201459,2.786271987,0.928286817,0.379392936,1.576836672,6.98085917,0.723217016,3.077476086,0.90228898,10.09115916,0.134369731,0.424965961,2.517320685,11.30688724,1.18211541,2.348278781,0.157629629,0.413445454,5.602360135,1.19778129,1.02685856,1.109838447,0.757749236,0.962554148,0.996232485,0.980075881,0.859120497,0.861910021,0.79673153,1.017987287,1.091955918,0.94300889,1.125091736,1.084217935,1.135058014,0.732634086,0.757749236,1.170703312,1.096697636,1.106838711,1.042994248,0.773704587,0.994048864,0.94835025,1.253084002,0.963645332,1.158187861,0.755337286,1.065768948,1.032960665,1.000493704,0.889931906,0.808034132,0.830179461,1.268492856,1.135040744,1.016865115,0.97245872,1.016865115,1.031528921,1.073040143,1.031528921,1.306326855,1.019799159,1.174027018,1.164181526,1.083014576,0.931780575,0.955450755,0.919047296,0.866793397,1.030902052,1.065094136,1.090245969,1.061807767,0.925468212,0.915601559,0.868952912,1.071528488,0.852199637,0.831303687,0.464537781,1.087962895,1.033024812,1.00865513,1.217048042,0.931324587,0.952532511,0.737819795,0.799145225,0.775616344,0.902697,0.901328321,0.985275568,1.108293919,1.212020187,0.795216933,1.101154971,1.078863209,1.202606652,0.990459907,1.070258538,0.990459907
hsa-miR-187,0,0.419394648,1.03493895,2.788761558,0.090505717,0.821101567,0.91454199,9.669365849,2.117709021,0.13198327,0.294584186,0.167681175,0.058170065,3.302199123,12.07278707,1.098216357,0.720665228,0.435309191,0.288301127,1.735163478,1.585483867,3.05634799,0.703673828,0.835088541,1.085799422,1.216180298,0.420287089,0.480329624,8.702297727,0.038703005,5.89652006,3.496527758,0.639484103,4.353324212,4.757218588,1,2.848528386,0.273845784,0.042135382,0.855434204,1.336686695,2.819418761,1.960318461,0.649280832,0.049422748,3.823052687,0.702258898,2.449131563,1.497138555,0.517826895,1.607741419,0.817976254,0.602798992,1.4770302,0.020097489,0.210228995,0.724089704,0.620866192,0.931722211,1.031503436,2.852047845,0.876450043,0.615618749,0.03799455,0.595523645,0.600461671,1.576801963,2.642226206,0.893861222,7.679417723,0.953512225,0.114530948,0.620076917,0.209725433,1.976011337,0.774385944,0.356397126,0.854284079,8.159325675,0.709076028,3.290942942,1.103756609,10.99553652,0.133335275,0.43089749,3.82026291,9.969338193,1.197649849,2.377891239,0.160177541,0.392566676,6.710087578,0.729152719,1.073744113,0.957179622,0.969620711,0.985438651,0.983144794,0.934773618,0.885596145,0.900167953,0.807787605,0.829794107,0.892056759,0.6804417,0.977836808,0.867526566,0.903465236,1.162972572,0.969620711,1.101856767,1.131809062,1.063715063,1.153502591,0.780506749,0.971894141,0.838729374,1.11365268,1.038007039,1.357906821,1.128241738,0.887650624,1.073323254,1.108323029,1.355928333,1.515146804,1.219343939,1.179925246,1.034769398,2.527390996,1.546089386,2.527390996,0.964198703,1.03983154,0.964198703,1.006881561,0.857746125,0.931410924,1.076512054,1.311044696,1.022090323,1.013278319,1.064671164,0.970770513,1.181881404,0.924282417,1.146335692,1.042053259,1.132905242,1.043986046,1.022607013,0.846932836,0.89286014,0.941309767,0.948144355,1.064150158,0.910011323,0.94635215,0.926108956,0.73668419,0.659837269,1.220414278,1.375204815,1.232834461,0.896887003,0.979404167,1.009585648,1.257901686,1.005034518,1.081155612,0.86365029,0.926157833,0.908851163,0.977442103,0.971650864,0.977442103
hsa-miR-569,0,0.419176022,1.039624234,2.79134345,0.09161543,0.758649338,1.207639777,11.51035135,2.384795878,0.133087251,0.33962537,0.16963605,0.073707284,3.363632484,27.3437292,0.946397275,0.641236838,0.397379889,0.283941608,1.545363491,1.610448069,3.047059164,0.73791602,0.735320491,1.141016364,1.390769023,0.366391487,0.368199507,9.415324491,0.029171671,5.545185271,4.624451942,0.534326899,4.580000502,5.259943534,1.163424547,3.002267524,0.277332396,0.032315793,1.123279676,1.625303833,4.129998984,1.732604803,0.785542166,0.103546028,4.276711405,0.687361376,2.381813918,1.386401129,0.465425673,1.808909844,1.317124788,0.641686122,1.679887426,0.019783789,0.244064598,0.890926397,0.797258324,1.11774922,0.548609373,3.062316639,1.279372908,0.86138422,0.036028306,0.732348408,0.571983627,1.535121364,3.054613785,0.855366809,5.45354999,0.594300858,0.113595252,0.700206802,0.198060426,3.18926469,0.850524503,0.437836646,0.875469081,9.838125758,0.915888447,3.721559742,0.878123704,12.05755535,0.141183509,0.335577809,5.054407643,14.16820273,0.821461113,2.925278417,0.114713859,0.299890042,6.227941029,1.142082529,1.091031842,1.175175158,1.106752763,1.027814586,1.005623434,0.93023589,1.146925576,1.072990762,1.247390705,1.281226731,1.239546712,1.240656355,1.146378927,1.126826383,1.208818515,0.945320832,1.106752763,1.281131224,0.949283655,0.983028681,1.179482802,1.145272649,1.03429193,0.941489813,0.810079084,1.018585907,1.061986874,1.294160625,0.981438715,0.980742962,0.950298433,0.932206452,0.983042343,1.05111331,0.973647754,1.033769272,1.066893467,1.038381184,1.066893467,0.981303117,1.204182893,0.981303117,0.804087909,0.562033696,0.922497467,0.872870941,0.860300665,0.812246555,0.999585455,0.937527439,1.137660625,1.163159548,1.03694174,1.203238075,1.014242752,0.896625842,0.93558932,0.988229189,0.855023852,1.024635799,0.959830965,0.467068784,0.976005827,1.042660201,1.039627086,0.984069628,1.105904144,1.008847066,0.71988715,0.763393771,0.793978604,1.017072696,1.084189527,0.968070283,0.913216427,1.210829969,1.17044914,1.229405644,1.089278013,1.117945539,0.933955817,1.013168897,0.933955817
hsa-miR-1206,0,0.418968338,1.245976923,2.691179348,0.089009441,0.82996295,0.722076555,10.01046576,2.007410301,0.146654478,0.236611682,0.156364755,0.056477436,2.807487304,23.79596898,0.884926526,0.723469317,0.341019287,0.304250509,1.664072758,1.659213528,3.621882953,0.729778918,0.609705391,1,1.25833811,0.321713812,0.493345448,9.727968787,0.031110547,3.941369709,3.210676206,0.634122423,5.406697371,5.636690613,1.085145436,3.006779204,0.204251634,0.042222178,0.841217471,1.728051832,2.633213895,1.769510579,0.719288281,0.058288775,3.920259318,0.771837081,2.403025459,1.389205151,0.405580863,2.203414786,0.860512032,0.503239029,1.300378067,0.014845717,0.272538578,0.709489516,0.508185556,1.178675914,0.946633679,3.187901028,1.043987942,0.665831534,0.029891913,0.795014934,0.61620033,1.563536994,2.789702594,0.695608421,5.395244909,1.023472128,0.095443016,0.479304998,0.219061574,2.729399894,0.844451735,0.381246198,1.078585649,7.86892507,0.563136922,3.127609916,1.001748295,10.5052926,0.133505617,0.437380704,2.48918841,9.763788673,0.88547851,2.303727199,0.173891811,0.298280865,6.251422,1.232615149,1.083340774,1.114496876,0.866712304,0.988853768,0.920783837,0.923260695,0.85634338,0.847739667,1.04867333,0.910790312,0.792275885,0.91248413,1.07137633,1.081181222,1.162402017,1.031350497,0.866712304,0.806490661,1.068150471,1.403696028,1.163708352,1.355764605,1.10652704,1.023174192,0.887693813,0.838337322,1.05491035,0.835770405,0.836564013,1.095242033,0.832563384,1.089571616,1.203597106,0.977612682,1.124209627,0.771985165,0.893420769,0.998934658,0.893420769,0.845880116,1.083194551,0.845880116,1.256960425,1.007923028,1.110125091,1.203426133,1.082096159,0.928383858,1.169999475,1.073942773,1.060033898,1.16557135,1.121313048,0.700018767,0.685430819,0.876500041,0.915838328,1.02438043,1.063066995,1.01458768,0.882797298,0.60007229,1.079732908,1.253070979,0.982729951,1.112635129,1.039169582,1.080861892,1.076019934,1.214706278,1.128763491,1.259642556,1.2642238,0.946529976,1.002816569,1.050814352,1.012011096,1.073741486,1.018074245,1.136644257,1.164600924,1.008415954,1.164600924
hsa-miR-216b,0,0.418782847,1.408497783,2.133508475,0.071781673,0.809732853,1.219842607,8.45332827,1.489080964,0.128267807,0.276279036,0.126839128,0.059593534,3.01046566,20.20207905,0.896281102,0.648857061,0.377441861,0.259231184,2.187960957,1.456147028,3.840969155,0.655154263,0.888551913,1.311521234,1.056051752,0.410368535,0.376567168,10.44810658,0.039565193,5.629082126,4.185732057,0.635383792,4.844270153,5.009262887,1.140442451,2.981501167,0.240684883,0.039361329,1.185899958,1.572785806,3.384232581,1.659376773,0.798628958,0.037591749,3.727002134,0.626882844,2.713500699,1.571390278,0.419281234,1.600297512,0.83429512,0.69351502,1.377385493,0.013630065,0.237053337,0.90603453,0.600024754,0.829267777,1.05682629,3.335237661,1.114336741,0.724691005,0.038288427,0.735456937,0.54590137,1.718240129,3.184113901,0.732781742,6.002105803,1.163047865,0.10886189,0.455614769,0.194821463,3.172828154,1,0.336541469,0.463747066,8.4111264,0.799041096,3.351996696,0.974265832,11.10392759,0.118443221,0.391946775,2.780291689,9.73276217,1.115255008,2.248966026,0.149977986,0.3752384,5.742049117,1.109703266,1.156321457,0.906111171,1.00782993,1.144039667,1.103162554,1.105089959,1.332405874,1.674549782,1.309726406,1.081037494,1.267650189,1.242094335,1.062973534,1.061275808,1.097462625,1.106282944,1.00782993,1.055245182,0.925338267,1.010018344,1.10855414,1.061068168,1.027567474,0.802514015,0.862644622,1.041465762,1.116989373,0.995417489,1.164772539,0.983194751,1.140960956,1.091327764,1.059705697,1.231932717,1.045958182,1.005695851,1.011127239,1.105635318,1.011127239,0.906961314,0.978543382,0.906961314,0.937930229,1.087194935,0.982463709,0.869497764,0.836484344,0.989365621,0.97310649,0.963736381,1.076099509,1.090349052,0.918512728,0.691553431,0.904418894,1.006220338,1.06509447,1.008733097,0.89610841,0.718585098,0.922626031,1.007060681,1.101319418,0.682017554,0.817938852,0.99523897,0.980447507,0.955261721,1.484263661,1.373777465,1.354255547,0.887935808,0.930597769,1.011032068,1.021740337,1.02749846,0.975307463,1.084896469,1.074818941,1.074581272,0.885616792,0.92388303,0.885616792
hsa-miR-668,0,0.41846761,0.88293889,2.750774003,0.072468607,0.708339708,0.897107967,12.46159115,1.992560232,0.105779423,0.324016066,0.19373505,0.087347718,2.35128511,20.47914786,0.822702975,0.612716335,0.379964397,0.264419005,1.56655745,1.588651968,2.628052323,0.756636725,0.72078218,1.130553111,1.3287729,0.448400656,0.357447977,12.00951558,0.033704405,6.159747223,4.640347622,0.706627776,5.689536937,5.380278854,1.062313447,3.075662423,0.220805962,0.055527289,1.252737701,1.559549807,3.365084861,1.387052445,0.674510253,0.08817662,3.602619962,0.753003733,2.284494313,1.297038208,0.548452836,1.206145564,1.340637064,0.61717954,1.121039145,0.018627861,0.272409655,0.914379183,0.765890516,1.241208517,0.951123297,3.042575332,1.342456888,0.884731429,0.051581688,0.77255838,0.505063777,1.781163847,2.767988317,0.789412412,5.533538455,0.716713565,0.165906296,0.510600535,0.247799852,2.845238336,0.97312895,0.363067916,0.953109939,14.15621036,0.802210298,2.981275868,0.823293233,15.67930546,0.12663391,0.375382496,3.798878094,18.02531823,0.985724409,2.022726201,0.136322,0.318104334,7.209520381,0.903700398,1.013065325,1.156263009,0.948003485,0.877851245,0.904032171,0.87140907,0.963102251,0.958707669,0.920647936,0.894148139,0.67038624,0.864288668,1.104468267,1.203324703,1.237814383,0.981250962,0.948003485,1.225143334,0.884354009,0.844022506,0.879342476,1.056591742,1.089537574,0.974987308,0.939934438,0.813943836,0.824080722,1.18722421,1.051736259,1.269790196,1.275405403,0.916017508,0.920739277,0.968780202,1.107574609,1.042836523,1.015645536,0.925272338,1.015645536,1.111140738,1.370939429,1.111140738,1.193649291,1.241428807,1.353344081,1.161154627,1.134554908,1.324408464,1.132141428,1.298012898,1.101296803,0.829457128,1.059644749,1.036537164,1.153002217,0.993935775,1.053083762,1.08436815,1.151449507,1.067944238,1.115720244,0.979265299,0.936475302,1.169192977,1.016804632,1.432164929,0.921216827,0.928674661,0.983855528,0.824345336,0.929945767,1.086294067,1.243009712,0.952417009,0.850939992,0.942572111,1.220245609,0.914820719,0.941283546,0.962623096,1.011653467,1.124998321,1.011653467
hsa-miR-140-3p,0,0.41842495,1.006801136,2.442887387,0.095325947,0.710412204,0.604260109,9.505462118,1.926530212,0.095013974,0.258646053,0.143792847,0.057499465,2.824843363,19.1302567,1.051833303,0.639613219,0.396941484,0.266128845,1.371625456,1.512691158,3.437523931,0.607106462,0.735650528,1.134860392,1.15883351,0.375064713,0.411592397,8.578844516,0.033575005,4.902501261,3.814527701,0.539050728,3.981238517,5.354595463,1.011785535,2.874826232,0.263278596,0.037030854,1.018923605,1.526695143,2.723945516,1.81925355,0.651254813,0.04303729,3.371774669,0.587889887,2.131146816,1.176656964,0.447483984,1.843526338,0.851551479,0.596480922,1.27720984,0.017862754,0.228849386,0.688215635,0.540476251,1.270575022,0.82614071,2.793842844,0.982528998,0.670744701,0.039008583,0.65961768,0.495048468,1.46863436,2.599354462,0.853294991,6.291634357,0.89229705,0.111127587,0.575868663,0.183378421,2.147158982,0.810066886,0.325243433,0.677338669,7.577326815,0.690801327,3.120374916,0.965929778,9.792985259,0.119326932,0.416174679,2.869830894,9.14665605,1,2.325336101,0.150848434,0.329953452,5.998201593,0.82683904,0.976573849,0.829210154,0.933719861,0.912205794,0.956273545,0.879268446,0.794125941,0.745848116,0.818076213,0.814563281,1.3767065,1.013069621,0.970091921,0.75270785,0.813222855,1.385174075,0.933719861,0.843187716,0.75350823,0.917875872,1.019730733,0.778576735,0.980290458,0.909739468,1.057877768,0.93396032,1.363299746,1.038092115,1.019086952,0.960285671,1.052601852,1.144899052,1.285058427,1.094199887,0.93801149,0.942631207,2.120693867,1.349215846,2.120693867,0.953474642,1.08911764,0.953474642,0.965964959,0.793811464,0.857310148,0.912345897,1.031632636,0.887663917,0.781642506,0.75457991,0.758783689,0.950988057,0.832739989,1.117826579,1.007378832,0.911529033,0.940622596,0.939759702,0.933363077,0.807661645,0.778088452,1.009784912,0.996006689,0.941432654,0.961627923,0.856812396,0.864278645,0.830922244,1.199180354,1.281665834,1.108186697,0.875710002,1.030551824,0.861075445,0.99900301,0.993192936,1.061899876,0.774371698,0.842058167,0.834658197,0.998087702,0.920485572,0.998087702
hsa-miR-518d-3p,0,0.418067903,1.415453259,2.250740522,0.095655125,0.754442495,0.853649276,13.0877277,1.482454056,0.106733864,0.25410102,0.127474374,0.072022816,1.909945205,13.33119762,0.76153561,0.744872372,0.414373909,0.229242243,1.865129043,1.155342596,2.871184071,0.662185416,0.61804105,1.079662996,1.041692565,0.390240409,0.45167579,8.988142016,0.039019578,4.749799743,4.811250699,0.832018263,5.256231435,4.698093786,1.045775504,3.121398816,0.18540346,0.040157329,1.042655934,1.448086079,3.088621336,1.206967367,0.67600116,0.047256659,2.98108959,0.691196292,2.327078474,1.17541501,0.368536769,1.555793815,0.84157988,0.597723907,1.025820312,0.015502749,0.253894186,0.742120828,0.817126502,1.028843595,0.789914912,2.684804689,0.924058892,0.700976762,0.045340402,0.595605547,0.431003191,1.872517594,3.158907476,0.695174914,5.995538143,1.292682672,0.076044887,0.486903401,0.210926156,2.298858917,0.828677417,0.342952788,0.313158997,11.44606291,0.769809137,3.155618705,1.00916983,14.2851759,0.116512032,0.373794492,2.837139707,12.52089559,0.819263131,2.441469518,0.121836072,0.331490552,5.178223657,0.835428199,0.807848774,0.823051601,1.03558869,1.089772414,1.056602805,1.166861845,0.876327484,0.73343965,0.877725923,1.391538814,1.157122933,1.332357037,0.853719796,0.99334882,1.044894032,1.0701201,1.03558869,1.005787262,0.981930479,1.00756658,0.841358945,1.007914743,0.933883563,1.055923927,0.830718168,0.970028275,0.752502214,0.778240907,0.752793412,0.950860643,0.789923457,1.013476909,0.967046333,1.125617752,0.819717225,0.75615635,0.605145702,0.497554311,0.605145702,0.989091812,0.949010843,0.989091812,0.806196256,0.895812769,1.038212274,1.104776281,0.948948653,0.917789264,0.95863524,0.909421909,1.137473538,1.052599367,1.171903274,0.913541309,0.963049732,1.496665897,1.397419395,0.88601282,1.103044306,1.223658081,1.00716339,1.045527737,0.95842482,0.785073591,0.816699854,1.276494251,0.752178554,0.993037058,1.742947054,1.475386405,1.430016187,0.974018049,0.996798142,1.019152012,0.918737366,0.954957437,0.740710395,0.884985958,0.822155135,0.796843852,0.820157417,0.994683944,0.820157417
